timestamp,price,date,created_at,average_sentiment,price_lag_1,price_lag_7,price_roll_mean_7,price_roll_mean_30,price_roll_std_7,price_roll_std_30,price_ma_7,price_ma_30,predicted_price
2024-11-17 05:03:16,90539.18066905202,2024-11-17,2024-11-17,-0.20095,90333.92767367949,91665.90886209448,90511.68610412462,89351.41586991334,445.10375942580424,1236.344035514619,90511.68610412462,89351.41586991334,90307.72849089904
2024-11-17 06:04:27,90476.26743370442,2024-11-17,2024-11-17,-0.20095,90539.18066905202,91238.90450238356,90402.73795145618,89453.70769313346,310.3825928293954,1196.2653636573384,90402.73795145618,89453.70769313346,90467.88966255254
2024-11-17 07:09:55,90483.46776678428,2024-11-17,2024-11-17,-0.20095,90476.26743370442,90596.73623829268,90386.55674124068,89536.57606365437,301.4059473058863,1177.871853483925,90386.55674124068,89536.57606365437,90537.48218531706
2024-11-17 08:07:09,90486.4857338097,2024-11-17,2024-11-17,-0.20095,90483.46776678428,90846.62542143105,90335.10821443764,89621.82548201298,232.68978888946495,1149.7240284872921,90335.10821443764,89621.82548201298,90630.90242361616
2024-11-17 09:11:42,91439.33865680736,2024-11-17,2024-11-17,-0.20095,90486.4857338097,89938.59171239202,90549.5006350684,89724.351460188,421.35060429022843,1170.6006122347183,90549.5006350684,89724.351460188,91232.73583252529
2024-11-17 10:01:12,91317.45124887432,2024-11-17,2024-11-17,-0.20095,91439.33865680736,90087.83651164154,90725.15988324452,89826.6981520394,452.0027972832102,1171.2087984526752,90725.15988324452,89826.6981520394,91253.08554120793
2024-11-17 11:02:57,91061.23145528008,2024-11-17,2024-11-17,-0.20095,91317.45124887432,90333.92767367949,90829.06042347316,89945.99691726001,430.14597840377536,1104.5505819313025,90829.06042347316,89945.99691726001,91038.45021637298
2024-11-17 12:12:09,90822.86009903326,2024-11-17,2024-11-17,-0.20095,91061.23145528008,90539.18066905202,90869.58605632765,90048.7187722987,411.2309286345315,1033.4434151084695,90869.58605632765,90048.7187722987,90612.55319144012
2024-11-17 13:13:56,90825.48811603468,2024-11-17,2024-11-17,-0.20095,90822.86009903326,90476.26743370442,90919.47472523196,90135.87994199576,375.1640073430552,982.0654924441517,90919.47472523196,90135.87994199576,90696.22989529782
2024-11-17 14:10:34,90660.84137615388,2024-11-17,2024-11-17,-0.20095,90825.48811603468,90483.46776678428,90944.81381228476,90235.40275114315,345.6353691744206,868.8559706954112,90944.81381228476,90235.40275114315,90506.12367936455
2024-11-17 15:11:40,90256.05816048072,2024-11-17,2024-11-17,-0.20095,90660.84137615388,90486.4857338097,90911.89558752347,90305.20910512368,402.80626117886914,775.6443551232147,90911.89558752347,90305.20910512368,90499.69587164308
2024-11-17 16:06:33,90131.10088314644,2024-11-17,2024-11-17,-0.20095,90256.05816048072,91439.33865680736,90725.00447700049,90339.80133024672,420.4092198817728,742.1514590873649,90725.00447700049,90339.80133024672,90165.04109895894
